Fecha;Dia;Mes;anio;Temperatura_Abrigo_150cm_Media;Temperatura_Abrigo_150cm_Maxima;Temperatura_Abrigo_150cm_Minima;Precipitacion_Pluviometrica;Granizo;Nieve;Helada;Clasificacion Heladas;Heliofania_Efectiva;Heliofania_Relativa;Tesion_Vapor_Media;Humedad_Media;Rocio_Medio;Velocidad_Viento_200cm_Media;Direccion_Viento_200cm;Velocidad_Viento_1000cm_Media;Radiacion_Global;Evapotranspiracion_Potencial;Horas_Frio
7/1/2002;7;1;2002;21,95;33,2;10,7;0;0;0;0;0;10,0;63;11,9;45;9,5;5,3;;6;23.6;5.3;0,00
8/1/2002;8;1;2002;21,60;27,2;16;0;0;0;0;0;6,9;47;14,4;56;12,4;4;;4;19.6;4.4;0,00
9/1/2002;9;1;2002;21,90;32,1;11,7;0;0;0;0;0;11,3;76;14,7;56;12,7;2;;2;26.7;5.1;0,00
10/1/2002;10;1;2002;24,00;32,1;15,9;0;0;0;0;0;9,8;63;15,2;51;13,2;1,3;;1;23.5;4.9;0,00
11/1/2002;11;1;2002;22,45;32,6;12,3;0;0;0;0;0;9,3;62;13,6;50;11,5;2,3;;2;23.2;4.8;0,00
12/1/2002;12;1;2002;27,10;33,9;20,3;0;0;0;0;0;12,0;81;16,1;45;14,1;9,3;;11;27.7;7.3;0,00
13/1/2002;13;1;2002;17,65;27,1;8,2;0;0;0;0;0;11,0;74;10,7;53;8;10,6;;13;26.0;5.6;0,00
14/1/2002;14;1;2002;16,00;26,9;5,1;0;0;0;0;0;10,8;73;9,6;53;6,4;4;;4;25.7;4.5;2,09
15/1/2002;15;1;2002;19,60;31,3;7,9;0;0;0;0;0;11,2;75;10,5;46;7,7;1,7;;2;26.1;4.7;0,00
16/1/2002;16;1;2002;22,10;30,2;14;0;0;0;0;0;8,3;56;15,2;57;13,2;0;;0;21.4;4.2;0,00
17/1/2002;17;1;2002;22,90;31,8;14;0;0;0;0;0;11,6;78;16,5;59;14,5;1,7;;2;26.7;5.2;0,00
18/1/2002;18;1;2002;22,65;30,1;15,2;0;0;0;0;0;10,9;74;15,7;57;13,7;1,3;;1;25.6;5.0;0,00
19/1/2002;19;1;2002;24,90;34;15,8;0;0;0;0;0;9,2;62;17,6;56;15,5;10;;12;22.7;6.0;0,00
20/1/2002;20;1;2002;19,30;28,6;10;0;0;0;0;0;9,9;66;12,5;56;10,3;6;;7;23.6;4.8;0,00
21/1/2002;21;1;2002;23,35;33,8;12,9;0;0;0;0;0;10,8;74;16,3;57;14,3;0;;0;25.4;4.8;0,00
22/1/2002;22;1;2002;24,40;34,1;14,7;0;0;0;0;0;11,0;75;16,2;53;14,2;4;;4;25.6;5.5;0,00
23/1/2002;23;1;2002;22,50;32,2;12,8;0;0;0;0;0;11,8;76;16,9;62;14,9;4;;4;25.7;5.2;0,00
24/1/2002;24;1;2002;22,85;30,2;15,5;0;0;0;0;0;10,9;73;15;54;13,1;12;;14;24.9;6.3;0,00
25/1/2002;25;1;2002;22,00;30,1;13,9;0;0;0;0;0;7,6;51;12,7;48;10,5;6;;7;19.7;4.8;0,00
26/1/2002;26;1;2002;21,95;29,9;14;0;0;0;0;0;10,5;70;17,4;66;15,3;6;;7;24.0;5.0;0,00
27/1/2002;27;1;2002;22,05;31,1;13;0;0;0;0;0;9,6;64;15,9;60;13,9;11;;13;22.5;5.5;0,00
28/1/2002;28;1;2002;19,50;29;10;0;0;0;0;0;11,2;75;13,6;60;11,5;0;;0;25.0;4.2;0,00
29/1/2002;29;1;2002;20,45;30,7;10,2;0;0;0;0;0;10,6;71;14,9;62;12,9;0;;0;24.0;4.2;0,00
30/1/2002;30;1;2002;21,60;30,1;13,1;2,6;0;0;0;0;8,9;59;12,6;49;10,4;4;;4;21.1;4.6;0,00
31/1/2002;31;1;2002;21,05;28,1;14;0;0;0;0;0;9,1;61;14,7;59;12,7;7;;8;21.5;4.8;0,00
1/2/2002;1;2;2002;21,05;30,8;11,3;0;0;0;0;0;11,7;75;15,2;61;13,2;4;;4;24.6;4.8;0,00
2/2/2002;2;2;2002;26,65;37,8;15,5;0;0;0;0;0;11,3;76;19,9;57;17,4;4;;4;24.7;5.6;0,00
3/2/2002;3;2;2002;27,10;36,2;18;0;0;0;0;0;10,8;72;18,6;52;16,4;25,3;;31;23.7;8.8;0,00
4/2/2002;4;2;2002;19,45;27,1;11,8;0;0;0;0;0;9,8;63;13,3;59;11,2;2;;2;21.5;4.0;0,00
5/2/2002;5;2;2002;18,75;26,7;10,8;0;0;0;0;0;10,5;71;13,2;61;11,1;4;;4;23.2;4.3;0,00
6/2/2002;6;2;2002;18,65;28;9,3;0;0;0;0;0;10,0;70;12;56;9,7;2;;2;22.9;4.0;0,00
7/2/2002;7;2;2002;20,00;30;10;0;0;0;0;0;11,2;76;14;60;12;8;;9;24.1;5.0;0,00
8/2/2002;8;2;2002;21,15;31,8;10,5;0;0;0;0;0;9,6;61;13,3;53;11,2;8;;9;20.7;4.9;0,00
9/2/2002;9;2;2002;20,15;29,3;11;0;0;0;0;0;10,2;71;12,7;54;10,6;4;;4;22.8;4.4;0,00
10/2/2002;10;2;2002;19,25;28;10,5;0;0;0;0;0;10,0;70;12,5;56;10,3;6;;7;22.4;4.5;0,00
11/2/2002;11;2;2002;20,30;28,8;11,8;0;0;0;0;0;11,8;79;14,5;61;12,5;7;;8;24.3;4.8;0,00
12/2/2002;12;2;2002;21,75;33,4;10,1;0;0;0;0;0;12,3;82;13,5;52;11,5;0;;0;24.8;4.3;0,00
13/2/2002;13;2;2002;18,75;28,3;9,2;0;0;0;0;0;11,6;77;13,6;63;11,6;5;;6;23.6;4.3;0,00
14/2/2002;14;2;2002;19,65;28;11,3;0;0;0;0;0;10,4;71;12,6;55;10,4;4;;4;22.1;4.2;0,00
15/2/2002;15;2;2002;22,00;32;12;0;0;0;0;0;9,2;62;14,3;54;12,3;12;;14;20.1;5.3;0,00
16/2/2002;16;2;2002;22,85;28,5;17,2;0;0;0;0;0;8,9;60;14,5;52;12,5;7,7;;9;19.6;4.8;0,00
17/2/2002;17;2;2002;16,05;21,9;10,2;0;0;0;0;0;3,6;24;13,1;72;11;8;;9;11.9;2.8;0,00
18/2/2002;18;2;2002;20,15;25,5;14,8;5,2;0;0;0;0;7,8;52;15,8;67;13,8;5,3;;6;17.7;3.7;0,00
19/2/2002;19;2;2002;20,90;30;11,8;0;0;0;0;0;6,7;45;16,1;65;14,1;0;;0;16.1;3.1;0,00
20/2/2002;20;2;2002;21,05;29,3;12,8;0;0;0;0;0;6,8;46;15;60;13;4;;4;16.2;3.6;0,00
21/2/2002;21;2;2002;22,65;33,8;11,5;0;0;0;0;0;9,8;66;15,1;55;13,1;2;;2;20.2;4.0;0,00
22/2/2002;22;2;2002;25,50;31,5;19,5;0;0;0;0;0;9,4;71;11,7;36;9,3;6;;7;21.1;5.1;0,00
23/2/2002;23;2;2002;17,70;23,9;11,5;0;0;0;0;0;8,4;63;11,5;57;9,1;7,3;;9;19.3;3.9;0,00
24/2/2002;24;2;2002;17,00;23,6;10,4;0;0;0;0;0;8,1;61;11;57;8,4;2;;2;18.8;3.2;0,00
25/2/2002;25;2;2002;21,75;30,9;12,6;0;0;0;0;0;2,4;18;12,2;47;9,9;26;;32;10.1;6.5;0,00
26/2/2002;26;2;2002;19,35;23,2;15,5;0;0;0;0;0;2,0;15;15;67;13,1;4;;4;9.4;2.5;0,00
