id_Estacion;id_Dato (FK);Fecha;Dia;Mes;Anio;Temperatura Media [C];Temperatura Maxima [C];Temperatura Minima [C];Temperatura Media [F];Temperatura Maxima [F];Temperatura Minima [F];Lluvia [mm];Velocidad Media [km/h];Velocidad Maxima [km/h];Direccion Dominante;HR% Media;HR% Maxima;HR% Minima;Indice de Calor Media [C];Indice de Calor Maxima [C];Indice de Calor Minima [C];Indice de Calor Media [F];Indice de Calor Maxima [F];Indice de Calor Minima [F];Radiacion Global [w/m2];Radiacion Global Max [w/m2];UV Indice;UV Dosis;UV Indice Maximo;Evatranspiracion ET [mm] ;Punto de Rocio [Td] Media;Punto de Rocio [Td] Maxima;Punto de Rocio [Td] Minima
EEA06;12407;21/7/2014;21;7;2014;13;17,3;4,8;55,4;63,14;40,64;0;1;16,1;N;60;80;48;31,5;21,57;49,69;88,69;70,82;121,44;;;;;;;5;13,3;-5,6
EEA06;12408;22/7/2014;22;7;2014;10;12,4;3,7;50;54,32;38,66;0;2,7;33,8;W;46;69;33;36,47;31,12;42,32;97,65;88,02;108,18;;;;;;;-0,8;6,2;-9,7
EEA06;12409;23/7/2014;23;7;2014;7,7;12,2;-1,7;45,86;53,96;28,94;0;2,7;30,6;W;36;62;25;36,98;32,76;42,23;98,56;90,96;108,02;;;;;;;-5,1;4,6;-16,7
EEA06;12410;24/7/2014;24;7;2014;6,1;12,7;-0,1;42,98;54,86;31,82;0;1,3;19,3;W;43;63;26;43,92;31,67;41,08;111,06;89,01;105,95;;;;;;;-5,3;5,3;-14,9
EEA06;12411;25/7/2014;25;7;2014;6,3;9,7;3,1;43,34;49,46;37,58;0;3,1;20,9;NNW;56;73;36;47,58;36,3;46,32;117,65;97,35;115,38;;;;;;;-2,5;4,3;-9,7
EEA06;12412;26/7/2014;26;7;2014;0,4;6,8;-6,8;32,72;44,24;19,76;0;0,8;11,3;N;46;67;26;62,62;46,24;54,43;144,71;115,23;129,98;;;;;;;-10,4;0,2;-21,6
EEA06;12413;27/7/2014;27;7;2014;4,3;8,9;-1,1;39,74;48,02;30,02;0,8;0,8;12,9;N;60;79;47;54,85;36,45;68,96;130,73;97,61;156,14;;;;;;;-3,7;4,7;-11,7
EEA06;12414;28/7/2014;28;7;2014;10,9;14,2;8,3;51,62;57,56;46,94;0,2;3,4;19,3;N;61;77;44;35,57;25,67;39,36;96,02;78,21;102,85;;;;;;;3,1;9,6;-2,9
EEA06;12415;29/7/2014;29;7;2014;10,6;17,8;5,9;51,08;64,04;42,62;0,2;1,1;22,5;NNW;68;81;41;35,26;21,03;43,36;95,47;69,85;110,05;;;;;;;4,2;14;-5,9
EEA06;12416;30/7/2014;30;7;2014;11,3;16,6;4,2;52,34;61,88;39,56;0;3,9;22,5;N;56;77;34;34,93;22,97;42,2;94,87;73,35;107,96;;;;;;;2,5;12;-9
EEA06;12417;31/7/2014;31;7;2014;13,4;19,9;8,2;56,12;67,82;46,76;0;2,4;20,9;NNW;60;73;38;30,81;22,64;37,11;87,46;72,76;98,8;;;;;;;5,4;14,5;-4,2
EEA06;12418;1/8/2014;1;8;2014;14,7;18,1;10,4;58,46;64,58;50,72;0;2,6;16,1;NNW;65;77;52;28,09;22,08;36,61;82,57;71,75;97,89;;;;;;;7,7;13,5;0,8
EEA06;12419;2/8/2014;2;8;2014;16,6;21,6;10,1;61,88;70,88;50,18;0;3,5;35,4;NNW;45;66;27;27,21;23,86;28,72;80,98;74,94;83,7;;;;;;;5,6;14,8;-4,5
EEA06;12420;3/8/2014;3;8;2014;11,1;13,8;6,8;51,98;56,84;44,24;0;2,9;30,6;NNW;49;68;28;34,89;28,85;32,99;94,81;83,92;91,38;;;;;;;0,9;7,4;-7,6
EEA06;12421;4/8/2014;4;8;2014;9,3;15,8;2,7;48,74;60,44;36,86;0;1,6;19,3;N;46;70;23;37,87;25,65;32,89;100,16;78,17;91,21;;;;;;;-1,5;9,8;-12,7
EEA06;12422;5/8/2014;5;8;2014;14,4;21;9,5;57,92;69,8;49,1;0;4,8;25,7;N;36;51;20;28,11;24,94;24,47;82,6;76,9;76,05;;;;;;;1,6;11,2;-6,5
EEA06;12423;6/8/2014;6;8;2014;12,4;16,1;7,8;54,32;60,98;46,04;0;1,8;29;W;45;59;28;32,15;27,22;31,76;89,87;81;89,17;;;;;;;1,4;7,9;-6,6
EEA06;12424;7/8/2014;7;8;2014;9,7;17;3,7;49,46;62,6;38,66;0;1,8;22,5;NNW;44;61;25;36,55;26,09;34,1;97,79;78,97;93,37;;;;;;;-1,5;9,2;-11,3
EEA06;12425;8/8/2014;8;8;2014;10,7;20,7;2,2;51,26;69,26;35,96;0;3,2;19,3;N;43;68;19;34,49;23,48;27,87;94,08;74,27;82,17;;;;;;;-0,7;14,3;-14
EEA06;12426;9/8/2014;9;8;2014;10,8;15,3;7,9;51,44;59,54;46,22;0;2,7;25,7;N;45;61;35;34,77;27,92;36,08;94,59;82,25;96,95;;;;;;;-0,2;7,5;-5,1
EEA06;12427;10/8/2014;10;8;2014;8,1;14,2;1,3;46,58;57,56;34,34;0;2,7;30,6;W;47;70;23;40,74;27,75;34,6;105,34;81,95;94,28;;;;;;;-2,5;8,2;-14,1
EEA06;12428;11/8/2014;11;8;2014;9,4;15,2;3,4;48,92;59,36;38,12;0;2,4;30,6;NNW;41;60;26;36,18;28,17;35,64;97,12;82,7;96,15;;;;;;;-2,4;7,2;-11,4
EEA06;12429;12/8/2014;12;8;2014;8,6;13,7;3,6;47,48;56,66;38,48;0;4;32,2;W;39;63;19;36,84;29,94;26,84;98,32;85,89;80,31;;;;;;;-3,6;6,3;-12,6
EEA06;12430;13/8/2014;13;8;2014;8,7;17,8;1,9;47,66;64,04;35,42;0;1,6;20,9;NNW;32;54;13;33,18;26,13;18,58;91,73;79,03;65,45;;;;;;;-4,9;8,6;-15,5
EEA06;12431;14/8/2014;14;8;2014;8,4;19,9;-1,7;47,12;67,82;28,94;0;1,4;19,3;NNW;40;66;22;37,64;23,81;36,94;99,75;74,86;98,5;;;;;;;-3,6;13,1;-17,3
EEA06;12432;15/8/2014;15;8;2014;12,4;24,1;3,6;54,32;75,38;38,48;0;2,4;16,1;NNW;37;60;10;30,45;25,33;13,88;86,81;77,59;56,99;;;;;;;-0,2;16,1;-14,4
EEA06;12433;16/8/2014;16;8;2014;15,8;22,5;10,9;60,44;72,5;51,62;0;2,7;16,1;N;39;52;28;27,39;24,93;28,55;81,31;76,88;83,39;;;;;;;3,6;12,9;-3,5
EEA06;12434;17/8/2014;17;8;2014;17,8;29,9;8,2;64,04;85,82;46,76;0;1,8;16,1;N;41;61;21;26,16;32,84;25,95;79,1;91,11;78,7;;;;;;;6;22,1;-7,6
EEA06;12435;18/8/2014;18;8;2014;16,6;30,6;5,7;61,88;87,08;42,26;0;0,5;19,3;NNW;48;76;17;27,28;38,29;23,23;81,11;100,93;73,82;;;;;;;6,2;25,8;-10,9
EEA06;12436;19/8/2014;19;8;2014;11,6;18,9;5,1;52,88;66,02;41,18;0;3,2;25,7;SE;64;85;37;33,71;19,62;42,65;92,67;67,31;108,77;;;;;;;4,4;15,9;-7,5
EEA06;12437;20/8/2014;20;8;2014;12,7;25,4;4,4;54,86;77,72;39,92;0;0,5;11,3;NNW;60;83;24;32,03;26,57;32,13;89,65;79,82;89,83;;;;;;;4,7;22;-10,8
EEA06;12438;21/8/2014;21;8;2014;11,1;19,3;4,9;51,98;66,74;40,82;0;2,1;22,5;SE;63;81;35;34,92;20,81;41,59;94,86;69,45;106,87;;;;;;;3,7;15,5;-8,1
EEA06;12439;22/8/2014;22;8;2014;8,6;11,7;5,6;47,48;53,06;42,08;0,6;2,9;20,9;SE;90;100;71;31,61;17,29;49,83;88,9;63,12;121,7;;;;;;;6,6;11,7;-0,2
EEA06;12440;23/8/2014;23;8;2014;11;12,9;9,4;51,8;55,22;48,92;0,2;3,5;27,4;SSW;100;100;100;18,56;15,5;22,1;65,41;59,9;71,79;;;;;;;11;12,9;9,4
EEA06;12441;24/8/2014;24;8;2014;8,8;12;7,4;47,84;53,6;45,32;0;8,4;41,8;SSW;76;100;55;37,87;16,79;44,24;100,16;62,23;111,63;;;;;;;4;12;-1,6
EEA06;12442;25/8/2014;25;8;2014;7,9;10,4;3,3;46,22;50,72;37,94;0;6;35,4;SSW;70;79;60;42,24;32,4;58,57;108,03;90,32;137,43;;;;;;;1,9;6,2;-4,7
EEA06;12443;26/8/2014;26;8;2014;7,9;14,5;0,4;46,22;58,1;32,72;0;0,6;12,9;W;64;79;30;43,09;24,54;45,75;109,55;76,17;114,35;;;;;;;0,7;10,3;-13,6
EEA06;12444;27/8/2014;27;8;2014;8,3;16,7;-0,4;46,94;62,06;31,28;0;0,5;11,3;N;59;78;31;42,08;22,58;48,82;107,74;72,65;119,88;;;;;;;0,1;12,3;-14,2
EEA06;12445;28/8/2014;28;8;2014;10,2;19,6;1,5;50,36;67,28;34,7;0;1,1;12,9;N;63;77;36;37;21,81;50,19;98,6;71,25;122,35;;;;;;;2,8;15;-11,3
EEA06;12446;29/8/2014;29;8;2014;14,1;19,4;4,6;57,38;66,92;40,28;0;0,3;11,3;N;64;77;46;29,15;21,81;49,32;84,47;71,25;120,78;;;;;;;6,9;14,8;-6,2
EEA06;12447;30/8/2014;30;8;2014;13,5;18,7;9,4;56,3;65,66;48,92;0;0,8;30,6;N;64;74;48;30,11;22,62;38,12;86,2;72,72;100,61;;;;;;;6,3;13,5;-1
EEA06;12448;31/8/2014;31;8;2014;13,3;20,5;5,1;55,94;68,9;41,18;0;1,8;30,6;WSW;51;70;32;31,31;23,18;38,82;88,35;73,72;101,87;;;;;;;3,5;14,5;-8,5
EEA06;12449;1/9/2014;1;9;2014;12,1;15,7;10,1;53,78;60,26;50,18;0;0,8;16,1;ENE;72;76;62;30,95;24,11;37,34;87,7;75,41;99,21;;;;;;;6,5;10,9;2,5
EEA06;12450;2/9/2014;2;9;2014;12,8;18,7;8,9;55,04;65,66;48,02;0;0,2;12,9;W;80;100;62;26,83;13,89;40,4;80,29;57;104,72;;;;;;;8,8;18,7;1,3
EEA06;12451;3/9/2014;3;9;2014;13,7;16,7;10,6;56,66;62,06;51,08;0;0,2;8;ENE;85;100;53;23,17;13,13;36,27;73,71;55,64;97,29;;;;;;;10,7;16,7;1,2
EEA06;12452;4/9/2014;4;9;2014;16,7;18,8;15,2;62,06;65,84;59,36;11,2;1,8;16,1;SSE;100;100;100;13,13;13,97;13,47;55,64;57,14;56,24;;;;;;;16,7;18,8;15,2
EEA06;12453;5/9/2014;5;9;2014;16,8;18,2;15,6;62,24;64,76;60,08;4,4;1,4;16,1;WSW;100;100;100;13,14;13,57;13,3;55,64;56,43;55,94;;;;;;;16,8;18,2;15,6
EEA06;12454;6/9/2014;6;9;2014;17,3;22,6;13,1;63,14;72,68;55,58;0;3,7;38,6;W;73;100;32;23,56;19,36;28,22;74,4;66,84;82,8;;;;;;;11,9;22,6;-0,5
EEA06;12455;7/9/2014;7;9;2014;13,7;19,1;9,2;56,66;66,38;48,56;0,4;1,6;27,4;NNW;61;75;41;30,21;22,3;36,54;86,38;72,14;97,77;;;;;;;5,9;14,1;-2,6
EEA06;12456;8/9/2014;8;9;2014;13;20,3;6,4;55,4;68,54;43,52;0;1,9;25,7;N;60;78;28;31,5;21,68;33,5;88,69;71,03;92,31;;;;;;;5;15,9;-8
EEA06;12457;9/9/2014;9;9;2014;11,1;17,2;4,9;51,98;62,96;40,82;0;2,9;30,6;NNW;41;59;22;33,33;26,16;29,41;91,99;79,09;84,94;;;;;;;-0,7;9;-10,7
EEA06;12458;10/9/2014;10;9;2014;11,2;17,3;4,9;52,16;63,14;40,82;0;2,4;27,4;W;48;71;27;34,58;24,03;34,61;94,24;75,26;94,31;;;;;;;0,8;11,5;-9,7
EEA06;12459;11/9/2014;11;9;2014;10,8;19,8;1,7;51,44;67,64;35,06;0;1,1;16,1;N;50;77;24;35,59;21,82;35,48;96,06;71,27;95,86;;;;;;;0,8;15,2;-13,5
EEA06;12460;12/9/2014;12;9;2014;12,9;20,7;6,4;55,22;69,26;43,52;0;1,3;16,1;NNW;45;66;20;31,41;23,75;26,13;88,55;74,75;79,04;;;;;;;1,9;13,9;-9,6
EEA06;12461;13/9/2014;13;9;2014;13,6;23,7;3,4;56,48;74,66;38,12;0;0,6;9,7;N;51;77;21;30,85;24,2;29,59;87,54;75,56;85,27;;;;;;;3,8;19,1;-12,4
EEA06;12462;14/9/2014;14;9;2014;14,9;22,7;6,4;58,82;72,86;43,52;0;1,4;17,7;NNW;47;75;23;29;23,42;29,08;84,19;74,15;84,34;;;;;;;4,3;17,7;-9
EEA06;12463;15/9/2014;15;9;2014;13,9;22,3;6,4;57,02;72,14;43,52;0;0,5;9,7;W;46;66;22;30,16;24,08;28,12;86,28;75,34;82,61;;;;;;;3,1;15,5;-9,2
EEA06;12464;16/9/2014;16;9;2014;15,6;24,6;8,9;60,08;76,28;48,02;0;0,5;11,3;WSW;55;73;30;28,13;25,46;31,75;82,63;77,82;89,16;;;;;;;6,6;19,2;-5,1
EEA06;12465;17/9/2014;17;9;2014;14,9;26;5,5;58,82;78,8;41,9;0;0,5;11,3;WSW;56;77;23;28,93;27,55;29,91;84,07;81,6;85,84;;;;;;;6,1;21,4;-9,9
EEA06;12466;18/9/2014;18;9;2014;16,4;26;8,9;61,52;78,8;48,02;0;1;17,7;NNW;44;76;18;27,33;27,52;23,1;81,2;81,53;73,58;;;;;;;5,2;21,2;-7,5
EEA06;12467;19/9/2014;19;9;2014;16,6;21;11,8;61,88;69,8;53,24;0;3,5;33,8;WSW;48;77;36;27,28;22,11;30,88;81,11;71,79;87,59;;;;;;;6,2;16,4;-1
EEA06;12468;20/9/2014;20;9;2014;11,3;14,6;8,1;52,34;58,28;46,58;0;1,1;16,1;SE;67;76;45;33,85;25,45;40,13;92,93;77,8;104,23;;;;;;;4,7;9,8;-2,9
EEA06;12469;21/9/2014;21;9;2014;15,4;23,9;7;59,72;75,02;44,6;0;2,9;20,9;N;60;76;23;27,92;24,5;28,55;82,25;76,09;83,39;;;;;;;7,4;19,1;-8,4
EEA06;12470;22/9/2014;22;9;2014;13,8;17;9,8;56,84;62,6;49,64;0;4;27,4;W;41;61;25;29,66;26,09;27,76;85,38;78,97;81,97;;;;;;;2;9,2;-5,2
EEA06;12471;23/9/2014;23;9;2014;12,7;20,5;3,5;54,86;68,9;38,3;0;3,7;33,8;NNW;42;70;24;31,22;23,18;33,18;88,19;73,72;91,73;;;;;;;1,1;14,5;-11,7
EEA06;12472;24/9/2014;24;9;2014;12,4;18,1;6,2;54,32;64,58;43,16;0;1,9;22,5;NNW;45;62;26;32,15;25,12;32,04;89,87;77,21;89,66;;;;;;;1,4;10,5;-8,6
EEA06;12473;25/9/2014;25;9;2014;12;16,3;7,8;53,6;61,34;46,04;0;4,8;56,3;W;41;70;17;31,99;25,12;22,53;89,57;77,22;72,55;;;;;;;0,2;10,3;-8,8
EEA06;12474;26/9/2014;26;9;2014;10,3;17;3,1;50,54;62,6;37,58;0;1,8;19,3;NNW;47;70;25;36,1;24,49;34,88;96,97;76,09;94,79;;;;;;;-0,3;11;-11,9
EEA06;12475;27/9/2014;27;9;2014;13,9;22;8,4;57,02;71,6;47,12;0;1,9;16,1;NNW;45;65;24;30,06;24,06;28,2;86,11;75,31;82,76;;;;;;;2,9;15;-6,8
EEA06;12476;28/9/2014;28;9;2014;16,3;21,6;11,3;61,34;70,88;52,34;0,2;4;38,6;WSW;50;76;28;27,56;22,56;28,2;81,6;72,6;82,76;;;;;;;6,3;16,8;-3,1
EEA06;12477;29/9/2014;29;9;2014;14,7;22,1;8,6;58,46;71,78;47,48;0;1,1;11,3;NNW;50;70;27;29,34;23,59;30,17;84,8;74,47;86,31;;;;;;;4,7;16,1;-6
EEA06;12478;30/9/2014;30;9;2014;12,6;20,4;4,7;54,68;68,72;40,46;0;1;17,7;W;55;78;30;32,48;21,71;37,75;90,47;71,07;99,95;;;;;;;3,6;16;-9,3
EEA06;12479;1/10/2014;1;10;2014;14,6;21,1;6,1;58,28;69,98;42,98;0;1,3;12,9;ENE;56;78;33;29,33;21,97;37,85;84,79;71,54;100,13;;;;;;;5,8;16,7;-7,3
EEA06;12480;2/10/2014;2;10;2014;10,3;13,9;8,6;50,54;57,02;47,48;1,8;2,6;33,8;E;71;79;53;35,3;25,4;40,82;95,55;77,71;105,48;;;;;;;4,5;9,7;-0,8
EEA06;12481;3/10/2014;3;10;2014;12,3;15,3;8,7;54,14;59,54;47,66;3,8;1,3;19,3;ENE;78;100;55;28,56;13,42;40,8;83,41;56,16;105,44;;;;;;;7,9;15,3;-0,3
EEA06;12482;4/10/2014;4;10;2014;15;17;12,8;59;62,6;55,04;1,2;0,3;11,3;SSE;100;100;100;13,57;13,16;15,63;56,43;55,68;60,13;;;;;;;15;17;12,8
EEA06;12483;5/10/2014;5;10;2014;18,1;19,9;15,4;64,58;67,82;59,72;0;1,6;17,7;WSW;100;100;100;13,52;15,01;13,38;56,33;59,02;56,08;;;;;;;18,1;19,9;15,4
EEA06;12484;6/10/2014;6;10;2014;21,5;28,8;16,3;70,7;83,84;61,34;0,2;0,6;16,1;W;75;100;42;22,66;38,88;27,29;72,79;101,98;81,12;;;;;;;16,5;28,8;4,7
EEA06;12485;7/10/2014;7;10;2014;19,2;27,3;13;66,56;81,14;55,4;0;1,3;27,4;SE;51;72;11;25,46;29,57;18,1;77,83;85,23;64,59;;;;;;;9,4;21,7;-4,8
EEA06;12486;8/10/2014;8;10;2014;14,2;19,7;9,7;57,56;67,46;49,46;0;1,9;20,9;SE;59;73;35;29,66;22,65;33,3;85,38;72,77;91,94;;;;;;;6;14,3;-3,3
EEA06;12487;9/10/2014;9;10;2014;10,2;14,9;5,7;50,36;58,82;42,26;0,2;2,3;38,6;WSW;65;74;52;36,75;25,67;48,49;98,16;78,2;119,28;;;;;;;3,2;9,7;-3,9
EEA06;12488;10/10/2014;10;10;2014;10,7;18,7;3,1;51,26;65,66;37,58;0;1,4;17,7;NNW;50;73;27;35,78;22,85;37,22;96,41;73,12;98,99;;;;;;;0,7;13,3;-11,5
EEA06;12489;11/10/2014;11;10;2014;11,6;20,4;2,8;52,88;68,72;37,04;0;0,8;19,3;WSW;53;75;25;34,28;22,3;35,29;93,71;72,15;95,52;;;;;;;2,2;15,4;-12,2
EEA06;12490;12/10/2014;12;10;2014;13,4;20,6;5,6;56,12;69,08;42,08;0;2,4;27,4;NNW;42;71;19;30,3;23,03;25,55;86,55;73,45;78;;;;;;;1,8;14,8;-10,6
EEA06;12491;13/10/2014;13;10;2014;14,4;22,9;4;57,92;73,22;39,2;0;1,4;29;WSW;46;74;20;29,53;23,68;27,82;85,15;74,62;82,08;;;;;;;3,6;17,7;-12
EEA06;12492;14/10/2014;14;10;2014;14,8;22,2;6;58,64;71,96;42,8;0;0,8;19,3;NE;51;74;27;29,22;23,18;33,17;84,59;73,72;91,7;;;;;;;5;17;-8,6
EEA06;12493;15/10/2014;15;10;2014;17,2;26;10,8;62,96;78,8;51,44;0,2;1,3;19,3;WSW;51;73;20;26,73;27,41;23,95;80,12;81,33;75,11;;;;;;;7,4;20,6;-5,2
EEA06;12494;16/10/2014;16;10;2014;17,5;24,6;8,4;63,5;76,28;47,12;0;1,9;30,6;NNW;42;67;24;26,4;25,59;28,2;79,53;78,06;82,76;;;;;;;5,9;18;-6,8
EEA06;12495;17/10/2014;17;10;2014;17,1;25,2;8,3;62,78;77,36;46,94;0;0,2;17,7;NNW;53;73;30;26,73;26,23;32,5;80,12;79,21;90,5;;;;;;;7,7;19,8;-5,7
EEA06;12496;18/10/2014;18;10;2014;16,9;22,2;11,9;62,42;71,96;53,42;0;2,7;33,8;WSW;36;60;19;26,24;24,5;23;79,23;76,11;73,4;;;;;;;4,1;14,2;-4,3
EEA06;12497;19/10/2014;19;10;2014;14,8;22,2;8,2;58,64;71,96;46,76;0;1,1;22,5;WSW;45;63;26;28,98;24,29;29,87;84,17;75,72;85,77;;;;;;;3,8;14,8;-6,6
EEA06;12498;20/10/2014;20;10;2014;18,9;26,9;11,9;66,02;80,42;53,42;0;0,8;16,1;NNW;50;61;33;25,64;28,02;29,74;78,15;82,44;85,53;;;;;;;8,9;19,1;-1,5
EEA06;12499;21/10/2014;21;10;2014;23,1;32,8;13,6;73,58;91,04;56,48;0;0;9,7;NNW;50;69;27;25,1;42,42;26,12;77,18;108,36;79,02;;;;;;;13,1;26,6;-1
EEA06;12500;22/10/2014;22;10;2014;21,9;29,1;14,6;71,42;84,38;58,28;0;1,4;19,3;W;48;72;21;24,98;33,34;23,42;76,96;92;74,16;;;;;;;11,5;23,5;-1,2
EEA06;12501;23/10/2014;23;10;2014;18,5;28,3;10,1;65,3;82,94;50,18;0,4;1;17,7;SE;58;73;35;25,34;31,71;32,74;77,62;89,08;90,93;;;;;;;10,1;22,9;-2,9
EEA06;12502;24/10/2014;24;10;2014;18,1;27,2;9;64,58;80,96;48,2;0;0,5;9,7;SE;53;74;26;25,98;29,58;29,1;78,76;85,24;84,39;;;;;;;8,7;22;-5,8
EEA06;12503;25/10/2014;25;10;2014;22,9;33,1;13,4;73,22;91,58;56,12;0;0,3;16,1;NNW;57;72;34;24,85;44,68;28,55;76,74;112,43;83,39;;;;;;;14,3;27,5;0,2
EEA06;12504;26/10/2014;26;10;2014;22,8;34,2;11,4;73,04;93,56;52,52;0;0;8;WSW;49;73;17;25,05;49,06;21,82;77,09;120,3;71,27;;;;;;;12,6;28,8;-5,2
EEA06;12505;27/10/2014;27;10;2014;20,1;25,3;16,4;68,18;77,54;61,52;0;0,8;16,1;SW;43;69;28;25,24;26,34;25,07;77,43;79,42;77,12;;;;;;;8,7;19,1;2
EEA06;12506;28/10/2014;28;10;2014;21,2;29,6;16,2;70,16;85,28;61,16;0;0,6;16,1;NNW;52;73;26;24,88;34,76;24,65;76,79;94,56;76,36;;;;;;;11,6;24,2;1,4
EEA06;12507;29/10/2014;29;10;2014;16,3;19,9;11,6;61,34;67,82;52,88;0;4;49,9;NNW;33;60;16;26,13;24,55;21,14;79,04;76,18;70,05;;;;;;;2,9;11,9;-5,2
EEA06;12508;30/10/2014;30;10;2014;14,7;19,7;8,5;58,46;67,46;47,3;0;5;43,5;NNW;30;56;13;26,42;24,96;18,58;79,55;76,94;65,44;;;;;;;0,7;10,9;-8,9
EEA06;12509;31/10/2014;31;10;2014;11,6;17,3;4,7;52,88;63,14;40,46;0;2,3;19,3;WSW;34;56;18;30,44;26,37;24,89;86,79;79,46;76,8;;;;;;;-1,6;8,5;-11,7
EEA06;12510;1/11/2014;1;11;2014;9,6;13,7;6,6;49,28;56,66;43,88;0;2,7;22,5;SSE;53;75;37;38,45;27,11;39,58;101,21;80,79;103,24;;;;;;;0,2;8,7;-6
EEA06;12511;2/11/2014;2;11;2014;8,1;10,4;6,4;46,58;50,72;43,52;6,8;1;16,1;SSE;59;100;24;42,63;19,78;30,01;108,73;67,61;86,02;;;;;;;-0,1;10,4;-8,8
EEA06;12512;3/11/2014;3;11;2014;12,4;17,1;8,8;54,32;62,78;47,84;4,6;1,8;25,7;WSW;78;100;42;28,36;13,17;37,65;83,05;55,71;99,77;;;;;;;8;17,1;-2,8
EEA06;12513;4/11/2014;4;11;2014;14,7;22,7;6,6;58,46;72,86;43,88;0,2;0,6;19,3;WSW;52;73;29;29,34;23,63;34,04;84,81;74,53;93,28;;;;;;;5,1;17,3;-7,6
EEA06;12514;5/11/2014;5;11;2014;16,3;24,1;8,7;61,34;75,38;47,66;0;0,2;11,3;WSW;53;74;24;27,47;24,84;27,96;81,45;76,7;82,32;;;;;;;6,9;18,9;-6,5
EEA06;12515;6/11/2014;6;11;2014;18,8;27,4;7,8;65,84;81,32;46,04;0;2,1;22,5;NNW;38;72;15;25,49;29,76;20,56;77,89;85,56;69,02;;;;;;;6,4;21,8;-9,2
EEA06;12516;7/11/2014;7;11;2014;19,7;24,9;14,2;67,46;76,82;57,56;0;3,9;38,6;NNW;30;51;20;24,56;25,84;23,07;76,22;78,52;73,53;;;;;;;5,7;15,1;-1,8
EEA06;12517;8/11/2014;8;11;2014;19,9;27,8;13,3;67,82;82,04;55,94;0;2,4;27,4;WSW;37;60;22;25,09;29,16;24,18;77,17;84,49;75,53;;;;;;;7,3;19,8;-2,3
EEA06;12518;9/11/2014;9;11;2014;20,8;31;9,8;69,44;87,8;49,64;0;1;19,3;W;42;69;16;25,08;37,3;21,26;77,14;99,14;70,26;;;;;;;9,2;24,8;-7
EEA06;12519;10/11/2014;10;11;2014;21,4;30,3;12,3;70,52;86,54;54,14;0;1;19,3;WSW;41;70;14;25;35,78;19,86;77;96,4;67,75;;;;;;;9,6;24,3;-4,9
EEA06;12520;11/11/2014;11;11;2014;19;25,9;12,8;66,2;78,62;55,04;0;2,7;27,4;WSW;40;62;19;25,53;26,89;22,82;77,95;80,4;73,07;;;;;;;7;18,3;-3,4
EEA06;12521;12/11/2014;12;11;2014;16,6;25,7;6,8;61,88;78,26;44,24;0;0,6;16,1;NNW;45;74;20;27,21;26,97;25,89;80,98;80,54;78,59;;;;;;;5,6;20,5;-9,2
EEA06;12522;13/11/2014;13;11;2014;19,6;28,9;8,2;67,28;84,02;46,76;0;1;19,3;NNW;40;69;18;25,31;32,33;23,33;77,56;90,2;74;;;;;;;7,6;22,7;-8,2
EEA06;12523;14/11/2014;14;11;2014;23,4;30,8;14,4;74,12;87,44;57,92;0;1,9;25,7;WSW;33;62;15;24,95;34,91;20,75;76,91;94,84;69,35;;;;;;;10;23,2;-2,6
EEA06;12524;15/11/2014;15;11;2014;21,9;30,6;10,8;71,42;87,08;51,44;0;0,6;11,3;W;34;66;18;24,77;35,47;22,6;76,59;95,85;72,67;;;;;;;8,7;23,8;-5,6
EEA06;12525;16/11/2014;16;11;2014;23,3;30,4;16,1;73,94;86,72;60,98;0;1,1;16,1;SE;39;65;22;25,1;34,76;23,53;77,19;94,58;74,35;;;;;;;11,1;23,4;0,5
EEA06;12526;17/11/2014;17;11;2014;27,9;37,4;19,9;82,22;99,32;67,82;0;1;20,9;NNW;37;61;11;27,39;53,48;21,37;81,3;128,27;70,47;;;;;;;15,3;29,6;2,1
EEA06;12527;18/11/2014;18;11;2014;21,6;26,4;16,1;70,88;79,52;60,98;0;1,6;22,5;WSW;31;58;17;24,59;27,26;21,84;76,27;81,07;71,31;;;;;;;7,8;18;-0,5
EEA06;12528;19/11/2014;19;11;2014;17,7;24,1;11,4;63,86;75,38;52,52;0;3,2;29;WSW;34;65;18;25,58;25,2;22,48;78,04;77,36;72,46;;;;;;;4,5;17,1;-5
EEA06;12529;20/11/2014;20;11;2014;17;23,3;11,1;62,6;73,94;51,98;0;0,2;16,1;NE;55;73;31;26,7;24,1;29,78;80,06;75,39;85,6;;;;;;;8;17,9;-2,7
EEA06;12530;21/11/2014;21;11;2014;19,2;26,7;11,3;66,56;80,06;52,34;0;0,6;19,3;WSW;52;73;28;25,42;28,57;28,2;77,75;83,43;82,76;;;;;;;9,6;21,3;-3,1
EEA06;12531;22/11/2014;22;11;2014;21,9;30,6;12,3;71,42;87,08;54,14;0;1,1;11,3;NNW;42;73;17;25;37,4;21,74;77;99,32;71,13;;;;;;;10,3;25,2;-4,3
EEA06;12532;23/11/2014;23;11;2014;22,8;30,7;15,4;73,04;87,26;59,72;0;2,9;38,6;NNW;28;48;19;24,58;31,77;22,55;76,24;89,18;72,6;;;;;;;8,4;20,3;-0,8
EEA06;12533;24/11/2014;24;11;2014;18,2;25,3;11,6;64,76;77,54;52,88;0;3,1;30,6;WSW;35;64;20;25,48;26,3;23,68;77,87;79,34;74,62;;;;;;;5,2;18,1;-4,4
